0,1
datasets/lines/n02/n02-040/n02-040-05.png,"about this Balicou trip , "" she returned"
datasets/lines/g04/g04-104/g04-104-02.png,"The Bishop , knowing that I spent my holidays in"
datasets/lines/g06/g06-037c/g06-037c-04.png,While he was in Naples there had opened a new
datasets/lines/g06/g06-050m/g06-050m-06.png,"charming character , even-tempered and"
datasets/lines/c03/c03-016b/c03-016b-08.png,first lover is a sailor who leaves her to bear
datasets/lines/g06/g06-026r/g06-026r-03.png,"he was writing this letter he heard of the fall of the Whigs ,"
datasets/lines/p02/p02-115/p02-115-06.png,who doesn't care two jots for your feelings .
datasets/lines/l04/l04-118/l04-118-06.png,intention to leave the country on the night
datasets/lines/g07/g07-022b/g07-022b-02.png,him : I have today seen Count Gamba - which was very
datasets/lines/f04/f04-061/f04-061-02.png,"confined atmosphere . "" The shareholders who travel"
datasets/lines/p03/p03-069/p03-069-00.png,But after that slight slip of the tongue on Nigel's part she had
datasets/lines/a06/a06-141/a06-141-00.png,BRITAIN - One cannot but wonder at British bases being
datasets/lines/c02/c02-089/c02-089-00.png,With a large blond youth of quite
datasets/lines/g06/g06-047d/g06-047d-03.png,had an increasing number of disciples among unorthodox
datasets/lines/m06/m06-106/m06-106-03.png,and Haris there were many events . Chief of these was
datasets/lines/e01/e01-107/e01-107-08.png,"stitches , attractive articles can be made"
datasets/lines/l01/l01-105/l01-105-02.png,accents were heard without inter-
datasets/lines/a01/a01-030x/a01-030x-04.png,said Britain had an obligation to consult
datasets/lines/m03/m03-006/m03-006-03.png,didn't seem to want to get off the raft . '
datasets/lines/p03/p03-047/p03-047-04.png,"to somebody , Phil . He 's always doing that . """
datasets/lines/p02/p02-150/p02-150-06.png,"understand , knowing that Gay was as much ashamed"
datasets/lines/g03/g03-040/g03-040-04.png,"day evenings to the Corner Pin Hotel , to rally"
datasets/lines/b04/b04-004/b04-004-00.png,"In Ghana , President Nkrumah , who"
datasets/lines/n04/n04-009/n04-009-04.png,"what he likes . Anyway , why pick on you to succeed"
datasets/lines/g06/g06-050l/g06-050l-00.png,Mauro's first action was to write to his revered
datasets/lines/a02/a02-111/a02-111-03.png,"MR. BUTLER , the Home Secretary , has decided"
datasets/lines/g06/g06-037i/g06-037i-00.png,"God grant , however , that I may be a false prophet"
datasets/lines/a06/a06-025/a06-025-03.png,secretary John Byrne of his powers must
datasets/lines/g06/g06-031r/g06-031r-04.png,"will be so great at the return of Ultratoryism , that the"
datasets/lines/d04/d04-053/d04-053-06.png,"eat and be full but : "" Take heed to yourself ,"
datasets/lines/c03/c03-016c/c03-016c-04.png,"surroundings she learns sex is something sordid ,"
datasets/lines/a06/a06-039/a06-039-04.png,"Marshal Andrei Grechko , commanding the"
datasets/lines/d04/d04-047/d04-047-05.png,"the wish of the Lord , failing to serve the"
datasets/lines/l03/l03-000/l03-000-00.png,The nose is one of the most pain-sensitive
datasets/lines/j06/j06-026/j06-026-00.png,In view of its well-known normal
datasets/lines/b04/b04-054/b04-054-01.png,His ex-Eoka Government decides that Cyprus will join it for
datasets/lines/n02/n02-009/n02-009-00.png,""" I caught him just as he was going to the"
datasets/lines/l01/l01-023/l01-023-00.png,He was always a smooth liar . He invented some
datasets/lines/h04/h04-071/h04-071-05.png,"carcase meat , the incremental expenditure was slight ."
datasets/lines/m02/m02-075/m02-075-07.png,your mouth-organ . '
datasets/lines/k04/k04-136/k04-136-08.png,heard of it ?
datasets/lines/c03/c03-016b/c03-016b-01.png,realism in the situation . A young girl lives in
datasets/lines/g06/g06-037r/g06-037r-00.png,"God grant , however , that I may be a false prophet"
datasets/lines/d06/d06-067/d06-067-06.png,thirty even sixty miles from his
datasets/lines/j04/j04-065/j04-065-05.png,that the fractions containing lead and bismuth are free
datasets/lines/n04/n04-202/n04-202-08.png,charged their electric batteries .
datasets/lines/g06/g06-037p/g06-037p-08.png,themselves seventeen years before had had the
datasets/lines/h04/h04-078/h04-078-01.png,comparison with allowances based on the recommendations
datasets/lines/j04/j04-080/j04-080-08.png,present .
datasets/lines/n02/n02-120/n02-120-05.png,""" What they can bring off ! I 'll admit that ."
datasets/lines/n06/n06-148/n06-148-08.png,you may as well stay a while .
datasets/lines/c06/c06-095/c06-095-03.png,Jeep brigadiers as they 're scheming to
datasets/lines/c06/c06-080/c06-080-05.png,"styled , European set . Most of it has"
datasets/lines/b06/b06-023/b06-023-02.png,"up . These "" fighters "" are in fact fighter bombers"
datasets/lines/a01/a01-011u/a01-011u-08.png,"Colonial Secretary , Mr. Iain Macleod ,"
datasets/lines/n04/n04-190/n04-190-03.png,"fitting fractured . "" "" Supposing I was to tell you that"
datasets/lines/b04/b04-010/b04-010-05.png,but boldly and fearlessly . It is time to
datasets/lines/n02/n02-004/n02-004-01.png,vengeance . She had expected to be met with violent
datasets/lines/l01/l01-016/l01-016-04.png,same age as my son - died of pleurisy when he
datasets/lines/b04/b04-169/b04-169-06.png,the bank is made of boys and girls aged 15
datasets/lines/c03/c03-007b/c03-007b-05.png,"head-stones in the churchyard , "" sacred to the"
datasets/lines/n04/n04-209/n04-209-03.png,Turton noticed its existence as they sat in silence over
datasets/lines/c03/c03-016d/c03-016d-00.png,"But there is heart in the telling , and an"
datasets/lines/c03/c03-081a/c03-081a-04.png,"a flawed but beautiful enigma , seen but not"
datasets/lines/a04/a04-006/a04-006-05.png,informed Mr. Macmillan of his discussions with Mr.
datasets/lines/c03/c03-087a/c03-087a-06.png,succeeded if we had a little more faith in the
datasets/lines/l07/l07-135/l07-135-05.png,"departed with my cheque in his pocket ,"
datasets/lines/c02/c02-082/c02-082-03.png,"A certificate ) , Peter Brook's film made"
datasets/lines/g04/g04-055/g04-055-06.png,a flourishing Sunday School and an evening
datasets/lines/k02/k02-097/k02-097-05.png,he was merely interested in the unfamiliar
datasets/lines/a05/a05-025/a05-025-01.png,to have come mainly from retired officers
datasets/lines/g06/g06-037n/g06-037n-03.png,express took him off yesterday . '
datasets/lines/l01/l01-199/l01-199-10.png,he could .
datasets/lines/c03/c03-094c/c03-094c-07.png,"ciency and , in the case of Mr. Richards , with"
datasets/lines/c04/c04-144/c04-144-03.png,"date . "" ACTOR Tom Courtenay was an outstanding"
datasets/lines/g06/g06-031r/g06-031r-06.png,"will be a mass of Radicalism , & then God knows what"
datasets/lines/k02/k02-053/k02-053-06.png,Nigel at all resented being deprived of his
datasets/lines/g06/g06-045i/g06-045i-05.png,"doctor who had studied under its founder , the aged"
datasets/lines/c04/c04-023/c04-023-00.png,He has earned his break . The film is a well-made
datasets/lines/k07/k07-122/k07-122-00.png,To observe the colour rise in her cheek
datasets/lines/m04/m04-007/m04-007-09.png,Rev. Edwards .
datasets/lines/d06/d06-011/d06-011-03.png,to some extent against it . To keep a child
datasets/lines/b01/b01-132/b01-132-06.png,step . If that is their decision they should also
datasets/lines/g06/g06-037r/g06-037r-04.png,in the history of Anglesey's unceasing search for an
datasets/lines/b06/b06-087/b06-087-05.png,"votes , to reaffirm the Scarborough decisions"
datasets/lines/a04/a04-015/a04-015-05.png,"common purposes . "" Occasion was given to review the need for"
datasets/lines/g04/g04-072/g04-072-04.png,"the Committee . We had a splendid body of local residents ,"
datasets/lines/g06/g06-045g/g06-045g-02.png,"to give the system a trial , adding that it was being cultivated"
datasets/lines/f02/f02-044/f02-044-04.png,approach was made to about twenty large firms and in Oc-
datasets/lines/a05/a05-009/a05-009-05.png,are now being worked out by the Chiefs
datasets/lines/h07/h07-028/h07-028-02.png,towns tending to rely mainly
datasets/lines/f07/f07-016/f07-016-00.png,There was always the spice of an orgy
datasets/lines/l07/l07-181/l07-181-00.png,He has done so many things that there
datasets/lines/k03/k03-152/k03-152-07.png,"time since his grandchildren left the table , he smiled ."
datasets/lines/g06/g06-050a/g06-050a-00.png,Mauro's first action was to write to his revered
datasets/lines/g06/g06-026m/g06-026m-03.png,not one word of English . ' While he was writing
datasets/lines/p03/p03-158/p03-158-01.png,"your ring back . "" She loosened the half-hoop of"
datasets/lines/m04/m04-078/m04-078-07.png,away at a rate of knots .
datasets/lines/a04/a04-000/a04-000-04.png,"three hours , 20 minutes of discussion is believed"
datasets/lines/g04/g04-039/g04-039-04.png,at the Institution and Induction Service in St. Mark's .
datasets/lines/m04/m04-113/m04-113-00.png,"Dai , meanwhile , was pedalling"
datasets/lines/d01/d01-098/d01-098-00.png,The edge of this sheet was attached to a wooden dowel
datasets/lines/c03/c03-096b/c03-096b-05.png,"that he is not asking us to believe that ,"
datasets/lines/h07/h07-013/h07-013-00.png,These figures are much higher than the national
datasets/lines/d04/d04-081/d04-081-00.png,"Ben Zoma said : "" The days of 1thy life"
datasets/lines/c02/c02-026/c02-026-07.png,the wildly flapping white sails slashed by
datasets/lines/p02/p02-115/p02-115-03.png,"fine girl , intelligent , and pretty , and I had"
datasets/lines/g07/g07-000a/g07-000a-07.png,EFFECT ' - NOT IN SPITE OF HIMSELF AND SIR
datasets/lines/g01/g01-034/g01-034-05.png,"accounts , and even at times the impeachment of"
datasets/lines/g01/g01-067/g01-067-00.png,But this time there was a very interesting
datasets/lines/f07/f07-081a/f07-081a-04.png,There is the same finesse about their
datasets/lines/n04/n04-052/n04-052-04.png,glance at him . Evidently the other occupant
datasets/lines/a01/a01-063x/a01-063x-04.png,"German Foreign Minister , who is due in"
datasets/lines/r02/r02-109/r02-109-04.png,Cecil ? Don't you feel well ? ' his mother
datasets/lines/g07/g07-069a/g07-069a-07.png,book and was content for it to be
datasets/lines/l01/l01-105/l01-105-01.png,"own autocracy . Her squeaking , querulous"
datasets/lines/b01/b01-079/b01-079-08.png,Mr. Hammarskjold to use force if necessary to
datasets/lines/b05/b05-079/b05-079-00.png,This concept of slavery included Britain .
datasets/lines/e06/e06-033/e06-033-04.png,almost a mile on every tide at the Smith's
datasets/lines/g06/g06-050p/g06-050p-05.png,"sedate , not easily irritated , patient and persevering ,"
datasets/lines/a04/a04-096/a04-096-06.png,there is a distinct possibility that so long
datasets/lines/f07/f07-092a/f07-092a-06.png,examine the marks on the back
datasets/lines/e02/e02-000/e02-000-02.png,are frequently used . The simpler varieties are
datasets/lines/f01/f01-081/f01-081-03.png,in physics might lead us to suppose that the ultimate
datasets/lines/j04/j04-008/j04-008-04.png,"than forty or fifty days after preparation , the"
datasets/lines/a01/a01-117u/a01-117u-03.png,"of social service expenditure , health had"
datasets/lines/m02/m02-095/m02-095-06.png,which might in time become social fact
datasets/lines/m01/m01-084/m01-084-07.png,"... this is BBC calling ... """
datasets/lines/f04/f04-083/f04-083-05.png,"identify her as his sister , Mary Money , aged twenty-two ."
datasets/lines/c03/c03-087c/c03-087c-02.png,dramatic inevitability which left its central character
datasets/lines/c06/c06-076/c06-076-03.png,"playing a drunk scene , and playing it with"
datasets/lines/k03/k03-180/k03-180-02.png,quite that . The whole business blew up from Melville's disgraceful
datasets/lines/a02/a02-000/a02-000-01.png,team to negotiate terms for joining the Common Market .
datasets/lines/g04/g04-060/g04-060-05.png,"district and got to know , and be known by , many of"
datasets/lines/f04/f04-046/f04-046-00.png,"Even the bone cuff-links found beside the body , which"
datasets/lines/h04/h04-000/h04-000-05.png,and of course with lower tax reliefs and
datasets/lines/m04/m04-138/m04-138-05.png,from their lethargy . Something was
datasets/lines/g06/g06-042k/g06-042k-03.png,"believed himself to be on the point of death ,"
datasets/lines/r06/r06-007/r06-007-01.png,"a good address . ' Now , after a woman's radar look ,"
datasets/lines/h02/h02-004/h02-004-07.png,"were of importance , but we made it clear that"
datasets/lines/e02/e02-086/e02-086-09.png,made enormously .
datasets/lines/n06/n06-140/n06-140-07.png,was never long on patience .
datasets/lines/a06/a06-044/a06-044-03.png,"concluded : "" The best service the Prime Minister can do"
datasets/lines/c03/c03-081a/c03-081a-09.png,rare intelligence and restrained power .
datasets/lines/g06/g06-047p/g06-047p-00.png,"This remarkable man of medicine , whom Sir Francis Burdett"
datasets/lines/g01/g01-070/g01-070-03.png,"In the following year , 1380 , the last and"
datasets/lines/l04/l04-062/l04-062-01.png,5pe-soled shoes making no sound
datasets/lines/m04/m04-081/m04-081-00.png,Where indeed ? Megan Thomas spoke sharply
datasets/lines/g06/g06-011o/g06-011o-08.png,by the soldier - a favourable change
datasets/lines/g07/g07-042/g07-042-07.png,"the verge of destitution , and that he had died"
datasets/lines/a01/a01-102u/a01-102u-03.png,"wicked , old - . "" Mr. Brown went on : "" We"
datasets/lines/g06/g06-011g/g06-011g-04.png,"tired ; he is going out fast ... . What a gay , lively people ,"
datasets/lines/f02/f02-036/f02-036-02.png,raised were of considerable importance to the citizens of
datasets/lines/d04/d04-062/d04-062-00.png,For without the vision to serve the Lord your God with all
datasets/lines/h07/h07-080/h07-080-09.png,locally are filled as far as possible from people
datasets/lines/g07/g07-014/g07-014-05.png,presence of leading Missolonghi officials
datasets/lines/g06/g06-031b/g06-031b-09.png,"of Radicalism , & then God knows what"
datasets/lines/c04/c04-116/c04-116-01.png,"writer . He writes with Tolchard Evans , composer of "" Lady of Spain "" and other big hits ."
datasets/lines/a03/a03-006/a03-006-08.png,conference of neutralist leaders .
datasets/lines/j01/j01-070/j01-070-00.png,This resulted in the oxidation of the
datasets/lines/g06/g06-115/g06-115-03.png,headed cane to depart . My father hung upon every
datasets/lines/a01/a01-087/a01-087-00.png,"Mr. Brown , passionate and warm-hearted , led"
datasets/lines/a04/a04-023/a04-023-02.png,"guests present , Mr. Kennedy and Mr. Macmillan met three more"
datasets/lines/b01/b01-057/b01-057-01.png,for by that curious body Moral Re-Armament .
datasets/lines/p06/p06-242/p06-242-00.png,Philip bristled . ' It was never our intention
datasets/lines/c03/c03-087d/c03-087d-06.png,say whether or not the attempt succeeded
datasets/lines/g06/g06-045n/g06-045n-07.png,treated under a doctor who had
datasets/lines/n01/n01-057/n01-057-08.png,It came to just over six hundred
